[sudo] password for analog: 
-- Logs begin at Wed 2023-03-15 15:04:16 UTC. --
Mar 15 15:12:38.184526 aditof sudo[809]: pam_unix(sudo:session): session opened for user root by analog(uid=0)
Mar 15 15:12:38.200105 aditof sudo[809]: pam_unix(sudo:session): session closed for user root
Mar 15 15:14:02.982074 aditof sshd[811]: [0;38;5;245m[0;1;31m[0;38;5;245mpam_unix(sshd:account): account analog has password changed in future[0m
Mar 15 15:14:02.982297 aditof sshd[811]: Accepted password for analog from 10.42.0.101 port 54770 ssh2
Mar 15 15:14:02.987771 aditof sshd[811]: pam_unix(sshd:session): session opened for user analog by (uid=0)
Mar 15 15:14:02.997931 aditof systemd-logind[388]: New session 10 of user analog.
Mar 15 15:14:03.000166 aditof systemd[1]: Started Session 10 of user analog.
Mar 15 15:14:05.246954 aditof sudo[823]: [0;38;5;245m[0;1;31m[0;38;5;245mpam_unix(sudo:account): account analog has password changed in future[0m
Mar 15 15:14:05.247198 aditof sudo[823]: [0;1;39m[0;1;31m[0;1;39m  analog : TTY=pts/1 ; PWD=/home/analog ; USER=root ; COMMAND=/usr/bin/journalctl -b -f -o short-precise[0m
Mar 15 15:14:38.226993 aditof kernel: input fmt BA81
Mar 15 15:14:38.227117 aditof kernel: output fmt BA81
Mar 15 15:14:38.578686 aditof aditof-server[721]: I20230315 15:14:38.578087   721 server.cpp:317] GetFrame function
Mar 15 15:14:38.646902 aditof aditof-server[721]: I20230315 15:14:38.646412   721 server.cpp:317] GetFrame function
Mar 15 15:14:38.748010 aditof aditof-server[721]: I20230315 15:14:38.747524   721 server.cpp:317] GetFrame function
Mar 15 15:14:38.848103 aditof aditof-server[721]: I20230315 15:14:38.847508   721 server.cpp:317] GetFrame function
Mar 15 15:14:38.935984 aditof aditof-server[721]: I20230315 15:14:38.935503   721 server.cpp:317] GetFrame function
Mar 15 15:14:39.076512 aditof aditof-server[721]: I20230315 15:14:39.076339   721 server.cpp:317] GetFrame function
Mar 15 15:14:39.161973 aditof aditof-server[721]: I20230315 15:14:39.161816   721 server.cpp:317] GetFrame function
Mar 15 15:14:39.274605 aditof aditof-server[721]: I20230315 15:14:39.274439   721 server.cpp:317] GetFrame function
Mar 15 15:14:39.355506 aditof aditof-server[721]: I20230315 15:14:39.355223   721 server.cpp:317] GetFrame function
Mar 15 15:14:39.451982 aditof aditof-server[721]: I20230315 15:14:39.451447   721 server.cpp:317] GetFrame function
Mar 15 15:14:39.539979 aditof aditof-server[721]: I20230315 15:14:39.539492   721 server.cpp:317] GetFrame function
Mar 15 15:14:39.643996 aditof aditof-server[721]: I20230315 15:14:39.643488   721 server.cpp:317] GetFrame function
Mar 15 15:14:39.748066 aditof aditof-server[721]: I20230315 15:14:39.747476   721 server.cpp:317] GetFrame function
Mar 15 15:14:39.877785 aditof aditof-server[721]: I20230315 15:14:39.877609   721 server.cpp:317] GetFrame function
Mar 15 15:14:39.947977 aditof aditof-server[721]: I20230315 15:14:39.947503   721 server.cpp:317] GetFrame function
Mar 15 15:14:40.059586 aditof aditof-server[721]: I20230315 15:14:40.058985   721 server.cpp:317] GetFrame function
Mar 15 15:14:40.135675 aditof aditof-server[721]: I20230315 15:14:40.135504   721 server.cpp:317] GetFrame function
Mar 15 15:14:40.250349 aditof aditof-server[721]: I20230315 15:14:40.250001   721 server.cpp:317] GetFrame function
Mar 15 15:14:40.378483 aditof aditof-server[721]: I20230315 15:14:40.378197   721 server.cpp:317] GetFrame function
Mar 15 15:14:40.439677 aditof aditof-server[721]: I20230315 15:14:40.439527   721 server.cpp:317] GetFrame function
Mar 15 15:14:40.532612 aditof aditof-server[721]: I20230315 15:14:40.532446   721 server.cpp:317] GetFrame function
Mar 15 15:14:40.639662 aditof aditof-server[721]: I20230315 15:14:40.639518   721 server.cpp:317] GetFrame function
Mar 15 15:14:40.735704 aditof aditof-server[721]: I20230315 15:14:40.735539   721 server.cpp:317] GetFrame function
Mar 15 15:14:40.833016 aditof aditof-server[721]: I20230315 15:14:40.832849   721 server.cpp:317] GetFrame function
Mar 15 15:14:40.965724 aditof aditof-server[721]: I20230315 15:14:40.965440   721 server.cpp:317] GetFrame function
Mar 15 15:14:41.054359 aditof aditof-server[721]: I20230315 15:14:41.053850   721 server.cpp:317] GetFrame function
Mar 15 15:14:41.131700 aditof aditof-server[721]: I20230315 15:14:41.131193   721 server.cpp:317] GetFrame function
Mar 15 15:14:41.240173 aditof aditof-server[721]: I20230315 15:14:41.239542   721 server.cpp:317] GetFrame function
Mar 15 15:14:41.332019 aditof aditof-server[721]: I20230315 15:14:41.331533   721 server.cpp:317] GetFrame function
Mar 15 15:14:41.448030 aditof aditof-server[721]: I20230315 15:14:41.447533   721 server.cpp:317] GetFrame function
Mar 15 15:14:41.567544 aditof aditof-server[721]: I20230315 15:14:41.566908   721 server.cpp:317] GetFrame function
Mar 15 15:14:41.637291 aditof aditof-server[721]: I20230315 15:14:41.637117   721 server.cpp:317] GetFrame function
Mar 15 15:14:41.777385 aditof aditof-server[721]: I20230315 15:14:41.777220   721 server.cpp:317] GetFrame function
Mar 15 15:14:41.848952 aditof aditof-server[721]: I20230315 15:14:41.848332   721 server.cpp:317] GetFrame function
Mar 15 15:14:41.973385 aditof aditof-server[721]: I20230315 15:14:41.973217   721 server.cpp:317] GetFrame function
Mar 15 15:14:42.044032 aditof aditof-server[721]: I20230315 15:14:42.043524   721 server.cpp:317] GetFrame function
Mar 15 15:14:42.143633 aditof aditof-server[721]: I20230315 15:14:42.143486   721 server.cpp:317] GetFrame function
Mar 15 15:14:42.243663 aditof aditof-server[721]: I20230315 15:14:42.243494   721 server.cpp:317] GetFrame function
Mar 15 15:14:42.343674 aditof aditof-server[721]: I20230315 15:14:42.343505   721 server.cpp:317] GetFrame function
Mar 15 15:14:42.436985 aditof aditof-server[721]: I20230315 15:14:42.436698   721 server.cpp:317] GetFrame function
Mar 15 15:14:42.531574 aditof aditof-server[721]: I20230315 15:14:42.531203   721 server.cpp:317] GetFrame function
Mar 15 15:14:42.683553 aditof aditof-server[721]: I20230315 15:14:42.683028   721 server.cpp:317] GetFrame function
Mar 15 15:14:42.780793 aditof aditof-server[721]: I20230315 15:14:42.780501   721 server.cpp:317] GetFrame function
Mar 15 15:14:42.880789 aditof aditof-server[721]: I20230315 15:14:42.880622   721 server.cpp:317] GetFrame function
Mar 15 15:14:42.958733 aditof aditof-server[721]: I20230315 15:14:42.958564   721 server.cpp:317] GetFrame function
Mar 15 15:14:43.061810 aditof aditof-server[721]: I20230315 15:14:43.061517   721 server.cpp:317] GetFrame function
Mar 15 15:14:43.180362 aditof aditof-server[721]: I20230315 15:14:43.180194   721 server.cpp:317] GetFrame function
Mar 15 15:14:43.281667 aditof aditof-server[721]: I20230315 15:14:43.281497   721 server.cpp:317] GetFrame function
Mar 15 15:14:43.357130 aditof aditof-server[721]: I20230315 15:14:43.356837   721 server.cpp:317] GetFrame function
Mar 15 15:14:43.431983 aditof aditof-server[721]: I20230315 15:14:43.431504   721 server.cpp:317] GetFrame function
Mar 15 15:14:43.535690 aditof aditof-server[721]: I20230315 15:14:43.535521   721 server.cpp:317] GetFrame function
Mar 15 15:14:43.680478 aditof aditof-server[721]: I20230315 15:14:43.680320   721 server.cpp:317] GetFrame function
Mar 15 15:14:43.753928 aditof aditof-server[721]: I20230315 15:14:43.753562   721 server.cpp:317] GetFrame function
Mar 15 15:14:43.839711 aditof aditof-server[721]: I20230315 15:14:43.839542   721 server.cpp:317] GetFrame function
Mar 15 15:14:43.939941 aditof aditof-server[721]: I20230315 15:14:43.939528   721 server.cpp:317] GetFrame function
Mar 15 15:14:44.047843 aditof aditof-server[721]: I20230315 15:14:44.047544   721 server.cpp:317] GetFrame function
Mar 15 15:14:44.139676 aditof aditof-server[721]: I20230315 15:14:44.139508   721 server.cpp:317] GetFrame function
Mar 15 15:14:44.274127 aditof aditof-server[721]: I20230315 15:14:44.273608   721 server.cpp:317] GetFrame function
Mar 15 15:14:44.355945 aditof aditof-server[721]: I20230315 15:14:44.355774   721 server.cpp:317] GetFrame function
Mar 15 15:14:44.462255 aditof aditof-server[721]: I20230315 15:14:44.462088   721 server.cpp:317] GetFrame function
Mar 15 15:14:44.567569 aditof aditof-server[721]: I20230315 15:14:44.567154   721 server.cpp:317] GetFrame function
Mar 15 15:14:44.639670 aditof aditof-server[721]: I20230315 15:14:44.639495   721 server.cpp:317] GetFrame function
Mar 15 15:14:44.748000 aditof aditof-server[721]: I20230315 15:14:44.747526   721 server.cpp:317] GetFrame function
Mar 15 15:14:44.832708 aditof aditof-server[721]: I20230315 15:14:44.832150   721 server.cpp:317] GetFrame function
Mar 15 15:14:44.939682 aditof aditof-server[721]: I20230315 15:14:44.939513   721 server.cpp:317] GetFrame function
Mar 15 15:14:45.054756 aditof aditof-server[721]: I20230315 15:14:45.054405   721 server.cpp:317] GetFrame function
Mar 15 15:14:45.171548 aditof aditof-server[721]: I20230315 15:14:45.171177   721 server.cpp:317] GetFrame function
Mar 15 15:14:45.231833 aditof aditof-server[721]: I20230315 15:14:45.231531   721 server.cpp:317] GetFrame function
Mar 15 15:14:45.339689 aditof aditof-server[721]: I20230315 15:14:45.339525   721 server.cpp:317] GetFrame function
Mar 15 15:14:45.466575 aditof aditof-server[721]: I20230315 15:14:45.466289   721 server.cpp:317] GetFrame function
Mar 15 15:14:45.539676 aditof aditof-server[721]: I20230315 15:14:45.539505   721 server.cpp:317] GetFrame function
Mar 15 15:14:45.669904 aditof aditof-server[721]: I20230315 15:14:45.669734   721 server.cpp:317] GetFrame function
Mar 15 15:14:45.750693 aditof aditof-server[721]: I20230315 15:14:45.750099   721 server.cpp:317] GetFrame function
Mar 15 15:14:45.839659 aditof aditof-server[721]: I20230315 15:14:45.839493   721 server.cpp:317] GetFrame function
Mar 15 15:14:45.948013 aditof aditof-server[721]: I20230315 15:14:45.947506   721 server.cpp:317] GetFrame function
Mar 15 15:14:46.051285 aditof aditof-server[721]: I20230315 15:14:46.050855   721 server.cpp:317] GetFrame function
Mar 15 15:14:46.173226 aditof aditof-server[721]: I20230315 15:14:46.173056   721 server.cpp:317] GetFrame function
Mar 15 15:14:46.244015 aditof aditof-server[721]: I20230315 15:14:46.243505   721 server.cpp:317] GetFrame function
Mar 15 15:14:46.344091 aditof aditof-server[721]: I20230315 15:14:46.343504   721 server.cpp:317] GetFrame function
Mar 15 15:14:46.468438 aditof aditof-server[721]: I20230315 15:14:46.468261   721 server.cpp:317] GetFrame function
Mar 15 15:14:46.540004 aditof aditof-server[721]: I20230315 15:14:46.539490   721 server.cpp:317] GetFrame function
Mar 15 15:14:46.632061 aditof aditof-server[721]: I20230315 15:14:46.631470   721 server.cpp:317] GetFrame function
Mar 15 15:14:46.780030 aditof aditof-server[721]: I20230315 15:14:46.779539   721 server.cpp:317] GetFrame function
Mar 15 15:14:46.846411 aditof aditof-server[721]: I20230315 15:14:46.845925   721 server.cpp:317] GetFrame function
Mar 15 15:14:46.966532 aditof aditof-server[721]: I20230315 15:14:46.966046   721 server.cpp:317] GetFrame function
Mar 15 15:14:47.046894 aditof aditof-server[721]: I20230315 15:14:47.046387   721 server.cpp:317] GetFrame function
Mar 15 15:14:47.183065 aditof aditof-server[721]: I20230315 15:14:47.182840   721 server.cpp:317] GetFrame function
Mar 15 15:14:47.250805 aditof aditof-server[721]: I20230315 15:14:47.250193   721 server.cpp:317] GetFrame function
Mar 15 15:14:47.332000 aditof aditof-server[721]: I20230315 15:14:47.331521   721 server.cpp:317] GetFrame function
Mar 15 15:14:47.472582 aditof aditof-server[721]: I20230315 15:14:47.472419   721 server.cpp:317] GetFrame function
Mar 15 15:14:47.562211 aditof aditof-server[721]: I20230315 15:14:47.561565   721 server.cpp:317] GetFrame function
Mar 15 15:14:47.639900 aditof aditof-server[721]: I20230315 15:14:47.639411   721 server.cpp:317] GetFrame function
Mar 15 15:14:47.765989 aditof aditof-server[721]: I20230315 15:14:47.765818   721 server.cpp:317] GetFrame function
Mar 15 15:14:47.832054 aditof aditof-server[721]: I20230315 15:14:47.831482   721 server.cpp:317] GetFrame function
Mar 15 15:14:47.967014 aditof aditof-server[721]: I20230315 15:14:47.966845   721 server.cpp:317] GetFrame function
Mar 15 15:14:48.044028 aditof aditof-server[721]: I20230315 15:14:48.043545   721 server.cpp:317] GetFrame function
Mar 15 15:14:48.147983 aditof aditof-server[721]: I20230315 15:14:48.147503   721 server.cpp:317] GetFrame function
Mar 15 15:14:48.244000 aditof aditof-server[721]: I20230315 15:14:48.243521   721 server.cpp:317] GetFrame function
Mar 15 15:14:48.328804 aditof aditof-server[721]: I20230315 15:14:48.328325   721 server.cpp:317] GetFrame function
Mar 15 15:14:48.448122 aditof aditof-server[721]: I20230315 15:14:48.447526   721 server.cpp:317] GetFrame function
Mar 15 15:14:48.569200 aditof aditof-server[721]: I20230315 15:14:48.569033   721 server.cpp:317] GetFrame function
Mar 15 15:14:48.647979 aditof aditof-server[721]: I20230315 15:14:48.647517   721 server.cpp:317] GetFrame function
Mar 15 15:14:48.744099 aditof aditof-server[721]: I20230315 15:14:48.743508   721 server.cpp:317] GetFrame function
client_loop: send disconnect: Broken pipe
